QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-01 20:30:00,63000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-01 20:45:00,0.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-01 21:00:00,48000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-01 21:15:00,69500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-01 21:30:00,29000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-01 21:45:00,20000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-01 22:00:00,64500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-01 22:15:00,36000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-01 22:30:00,30000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-01 22:45:00,34500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-01 23:00:00,0.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-01 23:15:00,84000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-01 23:30:00,43500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-01 23:45:00,36000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-02 00:00:00,35000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-02 00:15:00,33500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-02 00:30:00,21000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-02 00:45:00,45500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-02 01:00:00,42000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-02 01:15:00,22000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-02 01:30:00,49500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-02 01:45:00,0.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-02 02:00:00,48000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-02 02:15:00,60500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-02 02:30:00,24000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-02 02:45:00,0.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-02 03:00:00,51500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-02 03:15:00,52000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-02 03:30:00,36500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-02 03:45:00,38000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-02 04:00:00,0.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-02 04:15:00,64000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-02 04:30:00,43500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-02 04:45:00,40500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-02 05:00:00,17000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-02 05:15:00,49500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-02 05:30:00,21000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-02 05:45:00,22000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-02 06:00:00,25000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-02 06:15:00,33500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-02 06:30:00,51500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-02 06:45:00,21000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-02 07:00:00,49500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-02 07:15:00,36000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-02 07:30:00,74000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-02 07:45:00,0.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-02 08:00:00,104000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-02 08:15:00,0.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-02 08:30:00,116000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-02 08:45:00,33500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-02 09:00:00,88500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-02 09:15:00,54000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-02 09:30:00,64000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-02 09:45:00,78500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-02 10:00:00,50000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-02 10:15:00,74000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-02 10:30:00,55500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-02 10:45:00,83000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-02 11:00:00,63000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-02 11:15:00,61500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-02 11:30:00,81500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-02 11:45:00,0.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-02 12:00:00,135500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-02 12:15:00,35000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-02 12:30:00,60500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-02 12:45:00,70000.0
QUARTER_OF_AN_HOUR,Wh,Production,2024-12-30 11:00:00,60456.0
QUARTER_OF_AN_HOUR,Wh,Production,2024-12-30 11:15:00,55230.0
QUARTER_OF_AN_HOUR,Wh,Production,2024-12-30 11:30:00,46871.0
QUARTER_OF_AN_HOUR,Wh,Production,2024-12-30 11:45:00,47258.0
QUARTER_OF_AN_HOUR,Wh,Production,2024-12-30 12:00:00,36753.0
QUARTER_OF_AN_HOUR,Wh,Production,2024-12-30 12:15:00,59069.0
QUARTER_OF_AN_HOUR,Wh,Production,2024-12-30 12:30:00,65711.0
QUARTER_OF_AN_HOUR,Wh,Production,2024-12-30 12:45:00,68172.0
